title,time_added,description_excerpt,image_url
2018 Volkswage Polo Hatch 1.0TSI Highline R-Line for sale!,2 hrs ago,"al Locking, Cloth Interior, Cruise Control, Electric Mirrors, Electric Windows, LED Headlights, Mags, Multi-Functio",https://i.ebayimg.com/images/g/WXIAAOSwzy9drv1e/s-l200.jpg
"2008 Volkswagen Polo Classic 1.6 Comfortline, Silver with 89404km available now!",2 hrs ago,"heels,Central Locking,Electric Windows,Full Service History,Manual,Power SteeringBUSINESS HOURS:MON – FRI: 08:00 – ",https://i.ebayimg.com/images/g/hawAAOSwURhdpXIw/s-l200.jpg
2017 Volkswagen Polo Vivo 1.4 for sale!,2 hrs ago,P/SThis WHITE Volkswagen Polo Vivo 1.4 has 86 000 Km on the clock. If you are looking for a Used Volkswagen then th,https://i.ebayimg.com/images/g/d-4AAOSwiGRdrv1K/s-l200.jpg
"2014 Volkswagen Polo 1.4 Trendline, Silver with 52155km available now!",2 hrs ago,"cking,Front Electric Windows,Full Service History,Manual,Power Steering,Radio/CDBUSINESS HOURS:MON – FRI: 08:00 – 1",https://i.ebayimg.com/images/g/G10AAOSwE4hdrrL5/s-l200.jpg
POLO GTI Mag Wheels in 17 Inch,2 hrs ago,PCD.Items Available: 4,https://i.ebayimg.com/images/g/VJAAAOSw93tdd7Yo/s-l200.jpg
NEW 17 x 5100 PCD Mag Wheels for VW POLO,2 hrs ago,"O = R6950 ( Rims only)With 205/40/17 Tyres = R10,000 ( Combo Deal )Items Available: 4Viper Wheel and TyreOlive Grov",https://i.ebayimg.com/images/g/7PIAAOSwDjhdd8H~/s-l200.jpg
17 x 5100 PCD VOSSEN Magwheels for VW POLO,2 hrs ago,VW POLOItems Available: 4Viper Wheel and TyreOlive Grove Industrial EstateOld Paardevlei RoadSomerset West,https://i.ebayimg.com/images/g/x8kAAOSwNx5dd7ZM/s-l200.jpg
"VW POLO PLAYA,FORD FIESTA,TATA INDICA, BREAKING UP FOR SPARES, GEARBOXES, ENGINES, BODY PANELS.",2 hrs ago,"D STRAND WE BREAK VEHICLES DAILY FOR SPARES VW POLO PLAYA,TATA INDICA, FORD FIESTA FLAIR BREAKING UP FOR SPARES WE ",https://i.ebayimg.com/images/g/P2IAAOSwW4Jdrvo1/s-l200.jpg
2015 Volkswagen Polo 1.2 TSI Comfortline,2 hrs ago,Power -  66 kW @ 4800 rpmTorque -  160 Nm @ 1400 rpmEconomy - 4.9 l/100kmEmissions - 117 g/kmEmissions Rating - EU4,https://i.ebayimg.com/images/g/QKcAAOSwrcRdrv7r/s-l200.jpg
"2016 Volkswagen Polo 1.2 TSI Comfortline, 75000 kms , FSH Agents , As New",2 hrs ago,"terior , Electric Windows Allround , Bluetooth , Multifunction Steering Wheel , Mag Wheels , FSH @ Agents , Immacul",https://i.ebayimg.com/images/g/yNEAAOSw-PFc73Om/s-l200.jpg
"2018 Volkswagen Polo 1.4 Trendline, Silver with 94579km available at PRESTIGE AUTOS ON 021 592 7844",2 hrs ago,"ehicles: WWW.PRESTIGEAUTOS.CO.ZA2018 Volkswagen Polo Vivo 1.4 TRENDLINE Hatch,  with 94579kmsFull Service History,A",https://i.ebayimg.com/images/g/-7EAAOSwN8hdrvo1/s-l200.jpg
New Universal Full HD Reverse Cameras,2 hrs ago,ra's On SPECIAL @ R249! Features & Specifications:Color: BlackVideo System: NTSC Waterproof FunctionWide Angle:170°,https://i.ebayimg.com/images/g/7jMAAOSwcs9c5FUt/s-l200.jpg
2016 Volkswagen Polo 1.4 TDI Trendline,5 days ago,off the chartPerfect runaround in styleContact Tian 0600705301Volkswagen Polo 1.4 TDI TrendlinePower -  55 kW @ 300,https://i.ebayimg.com/images/g/7n4AAOSw4wZdk0jc/s-l200.jpg
CAR HIRE - FROM ONLY R2500 PM,a yr ago,"y rates from only R150 per day.Monthly rates from only R2500 per month.All vehicles are neat, well maintained and
",https://i.ebayimg.com/images/g/5z8AAOSwk9dZo8f8/s-l200.jpg
BARGAIN! BMW 120i Automatic,12 days ago,"m!Papers and license all up to date. Packed with factory exstra’s such as; Leather seats, push-to-start, Aircon, po",https://i.ebayimg.com/images/g/FtcAAOSwWbVdp0OE/s-l200.jpg
"Volkswagen Polo Vivo Sedan 1.6 Base, White with 103000km, for sale!",2 hrs ago,AirbagsVery good conditionContactPierreVolkswagen Polo Vivo Sedan 1.6 BasePower -  77 kW @ 5250 rpmTorque -  155 Nm,https://i.ebayimg.com/images/g/syEAAOSwcytdW4l6/s-l200.jpg
SELL: GOOD QUALITY 2ND HAND: MEN/LADIES/KIDDIES/BABY WEAR/TOYS/ BEDDING/KITCHENWARE - REASONABLE PRI,2 hrs ago,"WINTER) R10 – R30 
HAND BAGS R50 –R80  SHOES R20 – R50  PANTS LADIES & MENS R30 –R40    SHORTS LADIES & MENS R20-30",https://securet9.classistatic.com/assets/images/en_ZA/no-image-no-blur-6282b0d673.svg
18 Inch Narrow and Wide Magwheels For Sale,2 hrs ago,"or SaleFits all vehicles Pcd-5x1008jVolkswagen Golf 4/Polo/Audi S1,S3,TT/Subaru.R2950 for the full set of 4.Contact",https://i.ebayimg.com/images/g/fvoAAOSwCL9drvZh/s-l200.jpg
2007 VOLKSWAGEN POLO 1.4 TRENDLINE,2 hrs ago,"history , last service carried out on 01/03/2019 on 169451km. A very popular hatch back in the South African market",https://i.ebayimg.com/images/g/fLwAAOSwwGNdbPA7/s-l200.jpg
2011 VOLKSWAGEN POLO GTi 1.4TSi DSG,2 hrs ago,"ocket is yours for the taking, if you're in the market for a safe, reliable and sporty hot hatch , this one is for ",https://i.ebayimg.com/images/g/yJYAAOSwz8xdbO7W/s-l200.jpg
VW Polo 1.4 TDI CUSB 2014 - UP Engine for sale at Mikes Place,2 hrs ago,neItems Available: 1MIKES PLACE RACING CAPE TOWN BUY WITH CONFIDENCE ! 20 YEARS OF TRADING !CALL NOW FOR MORE INFO ,https://i.ebayimg.com/images/g/N4QAAOSwoIhdpyl4/s-l200.jpg
** 2018 Volkswagen Polo Vivo 1.4 Trendline 5Dr with 29000km **,2 hrs ago, service history and well looked after. Factory warranty still active and comes with spare keys.Finance available w,https://i.ebayimg.com/images/g/gnMAAOSwE-9drvaQ/s-l200.jpg
Vehicles now stripping for spares ,2 hrs ago,206 1996 BMW E36 316i spares for sale BMW E90 330 i spares for sale 2001 BMW E90 320i 3 series spares for sale 2013,https://i.ebayimg.com/images/g/-jcAAOSwu59daNW6/s-l200.jpg
"2014 Volkswagen Polo 1.2 TSI Trendline, White with 106000km available CONTACT PRESTIGE AUTOS ON 021 ",2 hrs ago,ehicles: WWW.PRESTIGEAUTOS.CO.ZA2014 VW Polo 11.2 TSI Trendline WITH 106000KMS Now AvailableFULL SERVICE HISTORYPOW,https://i.ebayimg.com/images/g/xi4AAOSwmxVdrvYi/s-l200.jpg
15 Inch Volkswagen Polo Magwheel,2 hrs ago,112R750Call or whatsapp the number provided in the ad only.It is available...will remove ad once sold.Can be used a,https://i.ebayimg.com/images/g/p-QAAOSw5uddrvXu/s-l200.jpg
"2018 VWPolo Vivo Hatch 1.4 Trendline only 28000kms like new condition, Call Sam 081 707 3443",2 hrs ago,ehicles: WWW.PRESTIGEAUTOS.CO.ZA2018 VW Polo vivo 1.4 Trendline with only 28000kms like new condition for more info,https://i.ebayimg.com/images/g/ORIAAOSwHQRdrvXM/s-l200.jpg
HONDA CR-Z HYBRID 1.5 VTEC. IN GREAT CONDITION BARGAIN BUY!!!!,2 hrs ago,"lVery attractive and unique 2 door hatchbackFullhouse with grey leater,  Aircon, CD, Start and stop facilityVery ec",https://i.ebayimg.com/images/g/U1kAAOSwBqpdlwdU/s-l200.jpg
VOLKSWAGEN POLO 1.4 2016 MODEL IN MINT CONDITION WITH LOW MILEAGE !!!,2 hrs ago,"148000KMS HAS POWER STEERING, MP3 PLAYER, AIRCON, CENTRAL LOCKINGVEHICLE IN EXCELLENT CONDITION INSIDE AND OUTFINAN",https://i.ebayimg.com/images/g/p6kAAOSw6h9dlweb/s-l200.jpg
Polo Village - Trendy 2 Bedroom Hurlingham Apartment For Sale,2 hrs ago,ra-luxurious north facing ground floor apartment offers super spacious apartment living. Two bedrooms both with en-,https://i.ebayimg.com/images/g/-ZYAAOSw0zFdDJEM/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,2 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINEPower -  63 kW @ 5000 rpmTorque -  1,https://i.ebayimg.com/images/g/sfAAAOSw-SVdrvRT/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,"r,Electric windows,Front ,column adjustment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steer",https://i.ebayimg.com/images/g/wI4AAOSwpJRdrvRL/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,2 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO 1.0 TSI TRENDLINEPower -  70 kW @ 5000 rpmTorque -  175 Nm @ 2,https://i.ebayimg.com/images/g/ddsAAOSww5ZdrvRH/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,2 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINEPower -  63 kW @ 5000 rpmTorque -  1,https://i.ebayimg.com/images/g/zccAAOSw-qNdrvQ9/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINEPower -  55 kW @ 4800 rpmTorque -  130,https://i.ebayimg.com/images/g/mlMAAOSwNaBdrvQy/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,ning. This is a Used car available from Barons Bellville. The vehicle comes with the remainder of the factory warra,https://i.ebayimg.com/images/g/8AAAAOSwh~pdrvQn/s-l200.jpg
=75000km=VOLKSWAGEN  POLO 1.4 Eclipse,7 hrs ago,"IMITED KM,S MECHANICAL WARRANTY INCLUDED!!! THIS MONTH ONLY !!!(Terms and Conditions below) Please view our website",https://i.ebayimg.com/images/g/YiMAAOSwLP9dlDZ0/s-l200.jpg
2012 VW Polo Vivo  1.6,a mon ago,itionOne Ownercall 0823217963,https://i.ebayimg.com/images/g/q24AAOSw509dmiME/s-l200.jpg
2013 Volkswagen Polo 1.4 TSI GTI DSG for sale!,3 days ago,ws Xenon Lights Panoramic Roof Airbags Heated Seats Radio/CD Alloys Smash & GrabFinance can be arrangedTrade ins ac,https://i.ebayimg.com/images/g/fMoAAOSwupVdqaRs/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINEPower -  55 kW @ 4800 rpmTorque -  130 Nm,https://i.ebayimg.com/images/g/AdsAAOSwW1BdrvQl/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE DSG,2 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO 1.0 TSI COMFORTLINE DSGPower -  70 kW @ 5000 rpmTorque -  175 ,https://i.ebayimg.com/images/g/CLgAAOSw19JdrvQZ/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,2 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO 1.0 TSI COMFORTLINEPower -  70 kW @ 5000 rpmTorque -  175 Nm @ 20,https://i.ebayimg.com/images/g/zmQAAOSw29ZdrvQP/s-l200.jpg
2019 VOLKSWAGEN POLO 1.0 TSI HIGHLINE,2 hrs ago,"ng, LED headlights, Keyless locking and starting, Blind spot Monitor with rear traffic alert, Lights and sight pack",https://i.ebayimg.com/images/g/53gAAOSwgZtdrvQD/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,2 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO 1.0 TSI COMFORTLINEPower -  70 kW @ 5000 rpmTorque -  175 Nm @ 20,https://i.ebayimg.com/images/g/~tgAAOSwY8tdrvP0/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,"stment (reach depth in out),Bluetooth connectivity,Auxiliary input,Power steering,Central locking,Remote ,Air condi",https://i.ebayimg.com/images/g/WAIAAOSwv7ldrvPr/s-l200.jpg
2017 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,Master car available from Barons Bellville. The vehicle comes with the remainder of the factory warranty plan. We c,https://i.ebayimg.com/images/g/qVwAAOSwxjxdrvPf/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 HIGHLINE,2 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.6 HIGHLINEPower -  77 kW @ 5250 rpmTorque -  153 ,https://i.ebayimg.com/images/g/wFAAAOSwpJRdrvPR/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,ning. This is a Master car available from Barons Bellville. The vehicle comes with the remainder of the factory war,https://i.ebayimg.com/images/g/eFgAAOSwhLRdrvPA/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINE,2 hrs ago,r sale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 COMFORTLINEPower -  63 kW @ 5000 rpmTorque -  1,https://i.ebayimg.com/images/g/w9gAAOSwerZdrvOj/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,2 hrs ago,ning. This is a Master car available from Barons Bellville. The vehicle comes with the remainder of the factory war,https://i.ebayimg.com/images/g/lu4AAOSw5nJdrvOd/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI COMFORTLINE,2 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO 1.0 TSI COMFORTLINEPower -  70 kW @ 5000 rpmTorque -  175 Nm @ 20,https://i.ebayimg.com/images/g/KfkAAOSwEy1drvOJ/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,ning. This is a Master car available from Barons Bellville. The vehicle comes with the remainder of the factory war,https://i.ebayimg.com/images/g/6yEAAOSw1EZdrvNp/s-l200.jpg
2013 VOLKSWAGEN POLO 1.2 TDI BLUEMOTION,2 hrs ago,Power -  55 kW @ 4200 rpmTorque -  180 Nm @ 2000 rpmEconomy - 3.4 l/100kmEmissions - 89 g/kmEmissions Rating - EU5G,https://i.ebayimg.com/images/g/SiQAAOSww9ddrvNa/s-l200.jpg
2013 Volkswagen Polo Vivo Hatch 1.6 GT 3-door for sale!,2 hrs ago,STEERING ALARM AND CENTRAL LOCKING CD PLAYER AN DVD REVERSE CAMERA MAGS POWER FLOW EXHAUST FULL SERVICE HISTORY SPA,https://i.ebayimg.com/images/g/vzIAAOSwFYFdd5s7/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.6 COMFORTLINE TIPTRONIC,2 hrs ago,      Antenna Roof-mounted antenna Driver Vanity Mirror Driver-side vanity mirror Front Wipers Intermittent wipers ,https://i.ebayimg.com/images/g/lRUAAOSwNlldrvNL/s-l200.jpg
2019 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,ale at Barons Tokai in Cape Town. VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINEPower -  55 kW @ 4800 rpmTorque -  130 Nm,https://i.ebayimg.com/images/g/KIQAAOSwO0VdrvM-/s-l200.jpg
2018 VOLKSWAGEN POLO VIVO HATCH 1.4 TRENDLINE,2 hrs ago,Aircon - Power Steering - Central Locking - Radio / USB / B/T - Airbags - ABSPS: PICTURE MAY DIFFER You Can Find Me,https://i.ebayimg.com/images/g/guUAAOSw-uhdrvM6/s-l200.jpg
Fully furnished two bedroom apartment for sale in the Polo Village on Val de Vie,2 hrs ago,"h apartment with two bedrooms and two bathrooms located on the first floor and north facing, offering high specific",https://securet9.classistatic.com/assets/images/en_ZA/no-image-no-blur-6282b0d673.svg
2012 Volkswagen Polo Vivo Hatch 1.4 With 119640kms @ PRESTIGE AUTOS ON 021 592 7844,2 hrs ago,"640kms, Service History, Aircon, Airbag, Radio, Cup Holders, Central Locking, Immaculate Condition... Selling At On",https://i.ebayimg.com/images/g/f8sAAOSwYS5drvLH/s-l200.jpg
2018 VOLKSWAGEN POLO 1.0 TSI TRENDLINE,9 hrs ago,-  70 kW @ 5000 rpmTorque -  175 Nm @ 2000 rpmEconomy - 4.5 l/100kmEmissions - 103 g/kmEmissions Rating - EU6Gears ,https://i.ebayimg.com/images/g/vZIAAOSwsbhdlISS/s-l200.jpg
2019 Volkswagen Polo Vivo Hatch 1.6 Highline for sale!,2 days ago,"rong with this top seller, 1st in it's category on a monthly basis.AirconPower steeringABSMulti function steering w",https://i.ebayimg.com/images/g/p~gAAOSwOFZdjG55/s-l200.jpg
=75000km=VOLKSWAGEN  POLO 1.4 Eclipse,7 hrs ago,"IMITED KM,S MECHANICAL WARRANTY INCLUDED!!! THIS MONTH ONLY !!!(Terms and Conditions below) Please view our website",https://i.ebayimg.com/images/g/YiMAAOSwLP9dlDZ0/s-l200.jpg
2014 VOLKSWAGEN POLO 1.4 COMFORTLINE 5DR,2 hrs ago,",Alloy Wheels,Auxiliary Audio Input,Central Locking,Drink Holder,Electric Mirrors,Electric Windows,Fog Lights,Front",https://i.ebayimg.com/images/g/M-AAAOSw50BdlHo0/s-l200.jpg
2007 VOLKSWAGEN POLO 1.6 COMFORTLINE,2 hrs ago, bought with cash or we can arrange a personal loan.This vehicle cannot be financed.For more information please fee,https://i.ebayimg.com/images/g/VFMAAOSw5B9dlH7g/s-l200.jpg
2012 VOLKSWAGEN POLO VIVO 1.4 TRENDLINE,2 hrs ago,"ive,Manual,Radio/CDvolkswagen Polo Vivo Sedan 1.4 TrendlinePower -  63 kW @ 5000 rpmTorque -  132 Nm @ 3600 rpmEcon",https://i.ebayimg.com/images/g/kBIAAOSwJ5pdlHvx/s-l200.jpg
2014 VOLKSWAGEN POLO GP 1.2 TSI COMFORTLINE (66KW),2 hrs ago,",Alloy Wheels,Auxiliary Audio Input,Bluetooth Ready,Central Locking,Electric Mirrors,Electric Windows,Fog Lights,Fr",https://i.ebayimg.com/images/g/t9wAAOSwOb9dpnKj/s-l200.jpg
2011 VOLKSWAGEN POLO VIVO 1.4 5Dr,2 hrs ago,E PLEASE CALL OUR KUILSRIVER BRANCH AT  0600949538. volkswagen Polo Vivo Hatch 1.4 BasePower -  55 kW @ 5000 rpmTor,https://i.ebayimg.com/images/g/laAAAOSw6eldlH26/s-l200.jpg
2014 Volkswagen Polo 1.2 TSI Trendline,2 hrs ago,tory by agentsVolkswagen Polo 1.2 TSI TrendlinePower -  66 kW @ 4800 rpmTorque -  160 Nm @ 3500 rpmEconomy - 4.9 l/,https://i.ebayimg.com/images/g/POcAAOSwuSFdm0gH/s-l200.jpg
2007 Volkswagen Polo 1.4 Trendline,2 hrs ago,wagen Polo 1.4 TrendlinePower -  62 kW @ 5250 rpmTorque -  122 Nm @ 2750 rpmEconomy - 6.9 l/100kmGears - 5 / FRONTA,https://i.ebayimg.com/images/g/W6IAAOSwafddnf0N/s-l200.jpg
2018 Volkswagen Polo Vivo Hatchback... !!!NO DEPOSIT NEEDED!!!,2 hrs ago,ed... payments +- R3300 per monthMust have a good credit record.Same day delivery.Nationwide delivery.,https://i.ebayimg.com/images/g/U1gAAOSwhLRdrsio/s-l200.jpg
The last prime North-Facing stand in close proximity to the clubhouse in Pearl Valley o...,3 hrs ago,"t comes to this prime stand, it doesn't get any better.  Located next to the 18th hole of the Jack Nicklaus Signatu",https://i.ebayimg.com/images/g/JmcAAOSwSxZdDI6i/s-l200.jpg
Polo 6 front bumper,3 hrs ago,spotlight covers,https://i.ebayimg.com/images/g/i2oAAOSwwRtcwXgF/s-l200.jpg
5 Bedroom home in Plettenberg Bay - Now open for Matric ragers,3 hrs ago,"oms which comfortably sleeps 10 people, is situated in a secure gated complex. Take evening strolls around the open",https://i.ebayimg.com/images/g/pq8AAOSwelpc2~iL/s-l200.jpg
2014 Volkswagen Polo 1.2 TDI BlueMotion for sale!,3 hrs ago,"gs, Central Locking, Drink Holder, Electric Windows, Full Service History, Manual, Multi-Function Steering, Power S",https://i.ebayimg.com/images/g/zroAAOSwE5JdiIy4/s-l200.jpg
2016 Volkswagen Polo Hatchback,3 hrs ago,kmFsh SparekeysR189950,https://i.ebayimg.com/images/g/CXoAAOSwfEBdru4A/s-l200.jpg
White Volkswagen Polo 1.2 TSI Comfortline with 70000km available now!,3 hrs ago,079 164 5085 Very neat and well looked after vehicle. Sign an offer to purchase to secure this vehicle. Sign an off,https://i.ebayimg.com/images/g/OvkAAOSw08ddqE7f/s-l200.jpg
2018 Volkswagen Polo 1.0 Trendline *** CONTATC WILLIE ***,3 hrs ago, 079 164 5085Sign an offer to purchase to secure this vehicle! HURRY!!!Electric Windows RadioAirbag Power SteeringA,https://i.ebayimg.com/images/g/uugAAOSwTxJdpyeq/s-l200.jpg
"One bedroom, ground floor apartment to rent on Val de Vie Estate",3 hrs ago,is equipped with built-in Smeg appliances and is available long term unfurnished.Come and experience “a life worth ,https://i.ebayimg.com/images/g/fQ4AAOSw2bhdHJVS/s-l200.jpg
2012 Volkswagen Polo 1.4 Comfortline 5Dr...WITH 83655 KMS!!! @ AWESOME AUTOS,3 hrs ago,"e 5Dr...WITH 83655 KMS!!!Full Service History,Power Steering,Multi-Function Steering,Aircon,Airbags,Central Locking",https://i.ebayimg.com/images/g/Io4AAOSwz2Bdruqg/s-l200.jpg
2014 Volkswagen Polo 1.2 TSI Trendline... Shaahid 071 143 4412,3 hrs ago,"ine, with 104 332kms @ Only R169 995..... Full Service History, Central Locking, Airbags, Aircon, Electric Windows,",https://i.ebayimg.com/images/g/KHkAAOSwiNNdruqU/s-l200.jpg
VW Polo Vivo 1.4 conceptline,3 hrs ago,"Transmission: manual
Finance available through all major banks
Same day approval
2 year optional warranty available",https://i.ebayimg.com/images/g/KwYAAOSwIqJdrupj/s-l200.jpg
2012 Volkswagen Polo Sedan 1.6i Comfortline... Shaahid 071 143 4412,3 hrs ago,"E WITH ONLY 77355KMFULL SERVICE HISTORYCENTRAL LOCKINGALARM, AIRCON, AIRBAGSELECTRIC MIRRORSELECTRIC WINDOWSCD/RADI",https://i.ebayimg.com/images/g/LsgAAOSwCN5drup0/s-l200.jpg
2014 Volkswagen Polo Sedan 1.6i Comfortline Tiptronic,a day ago,"TIC IN IMMACULATE CONDITION,NEAT INTERIOR,FULL SERVICE HISTORY,SPAREKEYS,TOWBAR,FINANCE AVAILABLE,CONTACT JALEEL ON",https://i.ebayimg.com/images/g/NzYAAOSwAchdrbeB/s-l200.jpg
2016 Volkswagen Polo Vivo Hatch 1.4 Trendline,12 days ago,"rs with alarm, electric windows, blue tooth radio with USB. Accident free with full service history and a spare key",https://i.ebayimg.com/images/g/T1oAAOSwBx1dnz-7/s-l200.jpg
=75000km=VOLKSWAGEN  POLO 1.4 Eclipse,7 hrs ago,"IMITED KM,S MECHANICAL WARRANTY INCLUDED!!! THIS MONTH ONLY !!!(Terms and Conditions below) Please view our website",https://i.ebayimg.com/images/g/YiMAAOSwLP9dlDZ0/s-l200.jpg
2014 Volkswagen Polo 1.2 TSI Trendline... Shaahid 071 143 4412,3 hrs ago,"ine, with 104 332kms @ Only R169 995..... Full Service History, Central Locking, Airbags, Aircon, Electric Windows,",https://i.ebayimg.com/images/g/KHkAAOSwiNNdruqU/s-l200.jpg
VW Polo Vivo 1.4 conceptline,3 hrs ago,"Transmission: manual
Finance available through all major banks
Same day approval
2 year optional warranty available",https://i.ebayimg.com/images/g/KwYAAOSwIqJdrupj/s-l200.jpg
2012 Volkswagen Polo Sedan 1.6i Comfortline... Shaahid 071 143 4412,3 hrs ago,"E WITH ONLY 77355KMFULL SERVICE HISTORYCENTRAL LOCKINGALARM, AIRCON, AIRBAGSELECTRIC MIRRORSELECTRIC WINDOWSCD/RADI",https://i.ebayimg.com/images/g/LsgAAOSwCN5drup0/s-l200.jpg
2006 Volkswagen Polo 1.4 Trendline....WITH 143439 KMS!!! @ AWESOME AUTOS,3 hrs ago,"..WITH 143439 KMS!!!Power Steering,Aircon,Airbags,Radio/CD Player,Central Locking,ABS,Towbar @ R94995No Deposit....",https://i.ebayimg.com/images/g/jEcAAOSwVTpdruny/s-l200.jpg
